ticker_id,name,trading_floor,is_vn30,is_vn100,is_hnx30,industry,subindustry
BMD,Môi trường và DV Đô thị Bình Thuận,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
BMC,Khoáng sản Bình Định,HSX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
BLW,Cấp nước Bạc Liêu,DELISTED,False,False,False,,
BLU,,DELISTED,False,False,False,,
BLT,Lương Thực Bình Định,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BLN,Xe buýt Liên Ninh,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
BLI,Bảo hiểm Bảo Long,UPCOM,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
BLF,Thủy sản Bạc Liêu,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BKH,Bánh mứt kẹo Hà Nội,DELISTED,False,False,False,,
BKG,Đầu tư BKG Việt Nam,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
BKC,Khoáng sản Bắc Kạn,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
BIO,Vắc xin và Sinh phẩm Nha Trang,UPCOM,False,False,False,Y tế,Dược phẩm
BII,Đầu tư và Phát triển Công nghiệp Bảo Thư,UPCOM,False,False,False,Bất động sản,Bất động sản
BIG,BIG Group Holdings,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BID,BIDV,HSX,True,True,False,Ngân hàng,Ngân hàng
BIC,Bảo hiểm BIDV,HSX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
BHT,Đầu tư XD Bạch Đằng,DELISTED,False,False,False,,
BHP,Bia Hà Nội - Hải Phòng,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BHN,HABECO,HSX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BHK,Bia Hà Nội - Kim Bài,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BHI,Bảo hiểm Sài Gòn - Hà Nội,UPCOM,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
BHH,Habeco Trading 89,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BHG,Chè Biển Hồ,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BHC,Bê tông Biên Hòa,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BHA,Thủy điện Bắc Hà,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
BGW,Nước sạch Bắc Giang,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BGE,BCG Energy,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
BFC,Phân bón Bình Điền,HSX,False,False,False,Hóa chất,Hóa chất
BEL,Điện tử Biên Hoà,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng hóa giải trí
BED,Sách Đà Nẵng,HNX,False,False,False,Truyền thông,Truyền thông
BDW,Cấp thoát nước Bình Định,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BDT,VLXD Đồng Tháp,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BDG,May mặc Bình Dương,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
BDB,Sách Bình Định,DELISTED,False,False,False,,
BCV,DL và TM Bằng Giang Cao Bằng - Vimico,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
BCR,BCG Land,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BCP,Dược Enlie,UPCOM,False,False,False,Y tế,Dược phẩm
BCO,Xây dựng Bình Phước,DELISTED,False,False,False,,
BCM,Becamex Group,HSX,True,True,False,Bất động sản,Bất động sản
BCG,Bamboo Capital,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
BCF,Thực phẩm Bích Chi,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BCE,XD và GT Bình Dương,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BCC,Xi măng Bỉm Sơn,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BCB,Công ty 397,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
BCA,Công ty B.C.H,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
BBT,Bông Bạch Tuyết,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
BBS,Bao bì Xi măng Bút Sơn,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BBM,Bia Hà Nội - Nam Định,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BBH,Bao bì Hoàng Thạch,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BBC,Bánh kẹo BIBICA,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BAX,Công ty Thống Nhất,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BAL,Bao bì Balpac,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BAF,Nông nghiệp BAF Việt Nam,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BAB,Ngân hàng Bắc Á,HNX,False,False,False,Ngân hàng,Ngân hàng
B82,Công ty 482,DELISTED,False,False,False,,
AVG,Phân Bón Quốc Tế Âu Việt,UPCOM,False,False,False,Hóa chất,Hóa chất
AVF,Thủy sản Việt An,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AVC,Thủy điện A Vương,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
AUM,Vinacafe Sơn Thành,DELISTED,False,False,False,,
ATS,Tập đoàn Đầu tư ATS,HNX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
ATG,ATG Planet,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
ATB,Công ty An Thịnh,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ATA,NTACO,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AST,Dịch vụ Hàng không Taseco,HSX,False,False,False,Bán lẻ,Bán lẻ
ASP,Dầu khí An Pha,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
ASM,Tập đoàn Sao Mai,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
ASG,Tập đoàn ASG,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
ASA,Hàng tiêu dùng ASA,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
ART,Chứng khoán ARTEX,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
ARM,XNK Hàng không,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
APT,Thủy hải sản Sài Gòn,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
APS,CK Châu Á - TBD,HNX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
APP,Phụ gia và SP Dầu mỏ,UPCOM,False,False,False,Hóa chất,Hóa chất
APL,Cơ khí và Thiết bị áp lực - VVMI,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
API,Đầu tư Châu Á - Thái Bình Dương,HNX,False,False,False,Bất động sản,Bất động sản
APH,Tập đoàn An Phát Holdings,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
APG,Chứng khoán APG,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
APF,Nông sản Quảng Ngãi,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
APC,Chiếu xạ An Phú,UPCOM,False,False,False,Y tế,Dược phẩm
ANV,Thủy sản Nam Việt,HSX,False,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
ANT,Rau quả thực phẩm An Giang,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AMV,Dược-TB Y tế Việt Mỹ,HNX,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
AMS,Xây dựng AMECC,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
AMP,Armephaco,UPCOM,False,False,False,Y tế,Dược phẩm
AME,Cơ điện Alphanam,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
AMD,FLC Stone,UPCOM,False,False,False,Bất động sản,Bất động sản
AMC,Khoáng sản Á Châu,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
ALV,Tập đoàn MCST,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ALT,Văn hóa Tân Bình,HNX,False,False,False,Truyền thông,Truyền thông
AIG,Nguyên liệu Á Châu AIG,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AIC,Bảo hiểm DBV,UPCOM,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
AGX,Nông sản Xuất khẩu Sài Gòn,UPCOM,False,False,False,Bán lẻ,Phân phối thực phẩm & dược phẩm
AGR,Agriseco,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
AGP,Dược phẩm AGIMEXPHARM,UPCOM,False,False,False,Y tế,Dược phẩm
AGM,XNK An Giang,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AGG,Bất động sản An Gia,HSX,False,False,False,Bất động sản,Bất động sản
AGF,Thủy sản An Giang,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AGE,Môi trường Đô thị An Giang,DELISTED,False,False,False,,
AG1,28.1 JSC,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
AFX,XNK Nông sản Thực phẩm An Giang,HSX,False,False,False,Bán lẻ,Phân phối thực phẩm & dược phẩm
ADS,Dệt sợi DAMSAN,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
ADP,Sơn Á Đông,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ADG,Clever Group,HSX,False,False,False,Truyền thông,Truyền thông
ADC,Mĩ thuật và Truyền thông,HNX,False,False,False,Truyền thông,Truyền thông
ACV,Cảng Hàng không VN,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
ACS,Xây lắp Thương mại 2,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ACM,Tập đoàn Khoáng sản Á Cường,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
ACL,Thủy sản CL An Giang,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
ACG,Gỗ An Cường,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
ACE,Bê tông An Giang,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ACC,Đầu tư và XD Bình Dương ACC,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ACB,ACB,HSX,True,True,False,Ngân hàng,Ngân hàng
ABW,Chứng khoán An Bình,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
ABT,Thủy sản Bến Tre,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
ABS,DV Nông nghiệp Bình Thuận,HSX,False,False,False,Hóa chất,Hóa chất
ABR,Đầu tư Nhãn Hiệu Việt,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
ABI,BH NH Nông Nghiệp,UPCOM,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
ABC,Truyền thông VMG,UPCOM,False,False,False,Viễn thông,Viễn thông di động
ABB,Ngân hàng An Bình,UPCOM,False,False,False,Ngân hàng,Ngân hàng
AAV,Việt Tiên Sơn Địa ốc,HNX,False,False,False,Bất động sản,Bất động sản
AAT,Tập đoàn Tiên Sơn Thanh Hóa,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
AAS,Chứng khoán SmartInvest,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
AAM,Thủy sản Mekong,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
AAH,Than Hợp Nhất,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
AAA,An Phát Bioplastics,HSX,False,False,False,Hóa chất,Hóa chất
A32,Công ty 32,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
